volumen_nominal,ticker,imbalance,precio_settlement_anterior,precio_venta,openInterest,precio_promedio,description,cantidad_operaciones,apertura,tickDirection,securityDesc,securitySubType,fecha_vencimiento,precio_cierre_anterior,tipo_liquidacion,cantidad_venta,maximo,moneda,precio_compra,minimo,mercado,monto_operado,volume,ultimo_precio,dias_al_vencimiento,tipo_instrumento,closingPrice,settlementPrice,cantidad_compra,hora_ultimo_trade,years_to_maturity,spread_abs,spread_pct,liquidity_score,issuer,cuit,sector,is_mapped
3541.0,IRCFO,0.0006,76300.0,77410.0,0.0,77117.9920926,,19,77480.0,-1,,,2028-06-22,76300.0,2,879.0,78170.0,ARS,76350.0,76310.0,BYMA,2730748.1,3541.0,76350.0,723,CORP,0.0,76350.0,3655.0,11:24:19,1.9795,1060.0,1.3883,91.38,IRSA Inversiones y Representaciones S.A.,30524688673,Real Estate,True
1695.0,DNC3O,0.0036,154290.0,154850.0,0.0,153711.5634218,,6,150030.0,-1,,,2026-11-22,154290.0,1,3706.0,154850.0,ARS,154280.0,150020.0,BYMA,2605411.0,1695.0,154850.0,145,CORP,0.0,154850.0,5178.0,11:25:20,0.397,570.0,0.3695,95.69,EDENOR S.A.,30655116202,,True
2963.0,SNEAO,0.0,86900.0,86900.0,0.0,86815.3223085,,9,86000.0,-1,,,2029-07-14,86900.0,2,188.0,87000.0,ARS,85300.0,85100.0,BYMA,2572338.0,2963.0,86900.0,1110,CORP,0.0,86900.0,500.0,11:15:08,3.039,1600.0,1.8757,90.06,SION S.A.,30690076043,,True
1191.0,PN41O,0.0127,165000.0,165890.0,0.0,168604.3660789,,5,167170.0,-1,,,2029-08-27,165000.0,2,7836.0,171500.0,ARS,164150.0,167100.0,BYMA,2008078.0,1191.0,167100.0,1154,CORP,0.0,167100.0,1393.0,11:07:31,3.1595,1740.0,1.06,91.37,Pan American Energy LLC (PAE Sucursal),30714813583,Energía - Petróleo y Gas,True
1282.0,TLCUO,0.0007000000000000001,155940.0,159880.0,0.0,156595.1482059,,2,159890.0,2,,,2029-03-05,155940.0,2,1000.0,159890.0,ARS,156300.0,156050.0,BYMA,2007549.8,1282.0,156050.0,979,CORP,0.0,156050.0,100000.0,11:25:49,2.6804,3580.0,2.2905,87.99,Telecom Argentina S.A.,30639453738,Telecomunicaciones,True
1090.0,NPCCO,0.015300000000000001,163000.0,165490.0,0.0,164926.9357798,,8,167600.0,0,,,2029-08-25,163000.0,2,18.0,167600.0,ARS,163300.0,163570.0,BYMA,1797703.6,1090.0,165500.0,1152,CORP,0.0,165500.0,522.0,11:22:00,3.154,2190.0,1.3411,91.04,[NPC],,Sin mapear,False
1000.0,TLCMO,-0.0007000000000000001,175200.0,175450.0,0.0,175070.0,,1,175070.0,2,,,2031-07-18,175200.0,1,1000.0,175070.0,ARS,175190.0,175070.0,BYMA,1750700.0,1000.0,175070.0,1844,CORP,0.0,175070.0,7000.0,10:58:03,5.0486,260.0,0.1484,95.34,Telecom Argentina S.A.,30639453738,Telecomunicaciones,True
1041.0,OT42O,-0.003,162500.0,163000.0,0.0,162039.3852065,,3,163000.0,-1,,,2030-01-17,162500.0,2,702.0,163000.0,ARS,161500.0,162000.0,BYMA,1686830.0,1041.0,162000.0,1297,CORP,0.0,162000.0,2060.0,11:25:05,3.551,1500.0,0.9288,91.48,[OT4],,Sin mapear,False
1000.0,TTCAO,0.0086,166700.0,170120.0,0.0,168140.0,,1,168140.0,0,,,2033-01-22,166700.0,2,10000.0,168140.0,ARS,163520.0,168140.0,BYMA,1681400.0,1000.0,168140.0,2398,CORP,0.0,168140.0,6000.0,11:11:27,6.5654,6600.0,4.0362,85.02,Tecpetrol S.A.,30592665472,Energía - Petróleo y Gas,True
1063.0,CP40O,0.0167,154830.0,157310.0,0.0,156249.5014111,,4,155910.0,0,,,2028-03-09,154830.0,2,1589.0,157420.0,ARS,154420.0,155910.0,BYMA,1660932.2,1063.0,157420.0,618,CORP,0.0,157420.0,11000.0,10:57:48,1.692,2890.0,1.8715,89.36,CIA GENERAL DE COMBUSTIBLES S.A.,30506733932,,True
1000.0,PLC5O,0.013600000000000001,161980.0,162720.0,0.0,164190.0,,1,164190.0,0,,,2031-05-18,161980.0,2,20000.0,164190.0,ARS,162270.0,164190.0,BYMA,1641900.0,1000.0,164190.0,1783,CORP,0.0,164190.0,2000.0,10:33:16,4.8816,450.0,0.2773,94.55,Pluspetrol S.A.,30678224010,Energía - Petróleo y Gas,True
1000.0,HJCJO,0.0248,160000.0,163980.0,0.0,163980.0,,1,163980.0,0,,,2027-07-25,160000.0,2,10000.0,163980.0,ARS,158410.0,163980.0,BYMA,1639800.0,1000.0,163980.0,390,CORP,0.0,163980.0,17000.0,11:05:34,1.0678,5570.0,3.5162,85.54,John Deere Credit Cía. Financiera S.A.,30707024859,Financiero - Crédito Industrial,True
1000.0,PLC4O,0.006999999999999999,162060.0,163150.0,0.0,163200.0,,1,163200.0,0,,,2032-05-30,162060.0,1,30000.0,163200.0,ARS,163000.0,163200.0,BYMA,1632000.0,1000.0,163200.0,2161,CORP,0.0,163200.0,1000.0,11:30:17,5.9165,150.0,0.092,95.6,Pluspetrol S.A.,30678224010,Energía - Petróleo y Gas,True
1000.0,VSCXO,0.0023,162620.0,164060.0,0.0,163000.0,,1,163000.0,0,,,2038-04-08,162620.0,1,30000.0,163000.0,ARS,162630.0,163000.0,BYMA,1630000.0,1000.0,163000.0,4300,CORP,0.0,163000.0,42000.0,11:05:58,11.7728,1430.0,0.8793,90.88,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
1000.0,ARC1O,0.020499999999999997,159010.0,162990.0,0.0,162280.0,,1,162280.0,0,,,2031-08-01,159010.0,2,10000.0,162280.0,ARS,162250.0,162280.0,BYMA,1622800.0,1000.0,162280.0,1858,CORP,0.0,162280.0,14000.0,11:29:07,5.0869,740.0,0.4561,93.52,Aeropuertos Argentina 2000 S.A.,30696170580,Infraestructura - Aeropuertos,True
1000.0,YFCJO,-0.006500000000000001,161050.0,162330.0,0.0,160000.0,,1,160000.0,2,,,2032-10-16,161050.0,2,10000.0,160000.0,ARS,161600.0,160000.0,BYMA,1600000.0,1000.0,160000.0,2300,CORP,0.0,160000.0,5000.0,10:40:44,6.2971,730.0,0.4517,93.51,YPF Energía Eléctrica S.A.,30714128309,Energía - Electricidad,True
1000.0,GN49O,-0.0043,159850.0,160250.0,0.0,159160.0,,1,159160.0,2,,,2033-12-02,159850.0,1,1000.0,159160.0,ARS,159330.0,159160.0,BYMA,1591600.0,1000.0,159160.0,2712,CORP,0.0,159160.0,1000.0,11:02:18,7.4251,920.0,0.5774,92.79,Genneia S.A.,30665234114,Energía - Renovable,True
1001.0,TLCOO,0.009300000000000001,155700.0,157270.0,0.0,158016.8831169,,7,158230.0,-1,,,2028-11-28,155700.0,2,1271.0,158240.0,ARS,156280.0,157150.0,BYMA,1581749.0,1001.0,157150.0,882,CORP,0.0,157150.0,190.0,11:09:11,2.4148,990.0,0.6335,93.88,Telecom Argentina S.A.,30639453738,Telecomunicaciones,True
1002.0,MCC3O,0.01,148620.0,155690.0,0.0,150135.489022,,6,153300.0,-1,,,2030-05-11,148620.0,1,7258.0,153300.0,ARS,152300.0,150120.0,BYMA,1504357.6,1002.0,150130.0,1411,CORP,0.0,150120.0,1.0,11:19:24,3.8631,3390.0,2.2259,88.66,[MCC],,Sin mapear,False
914.0,VSCPO,-0.0054,161180.0,161500.0,0.0,161333.4573304,,4,161620.0,2,,,2029-05-03,161180.0,2,7964.0,161620.0,ARS,160510.0,160300.0,BYMA,1474587.8,914.0,160300.0,1038,CORP,0.0,160300.0,1272.0,11:18:21,2.8419,990.0,0.6168,93.51,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
883.0,JNC6O,-0.018000000000000002,155030.0,160160.0,0.0,153719.2412231,,2,154860.0,2,,,2027-10-03,155030.0,2,1040.0,154860.0,ARS,154910.0,152230.0,BYMA,1357340.9,883.0,152230.0,460,CORP,0.0,152230.0,3500.0,10:33:09,1.2594,5250.0,3.3891,86.02,[JNC],,Sin mapear,False
783.0,PN36O,0.011399999999999999,161000.0,162790.0,0.0,160255.862069,,4,163270.0,0,,,2031-11-13,161000.0,2,614.0,163270.0,ARS,161250.0,159520.0,BYMA,1254803.4,783.0,162850.0,1962,CORP,0.0,162850.0,3008.0,11:31:21,5.3717,1540.0,0.955,91.23,Pan American Energy LLC (PAE Sucursal),30714813583,Energía - Petróleo y Gas,True
775.0,SBC2O,0.0054,156500.0,157160.0,0.0,158946.7741935,,4,160000.0,2,,,2029-01-16,156500.0,2,44.0,160000.0,ARS,157000.0,157350.0,BYMA,1231837.5,775.0,157350.0,931,CORP,0.0,157350.0,1.0,11:27:42,2.5489,160.0,0.1019,96.26,SAN BAUTISTA DEL SUR SA,30715659340,,True
800.0,EAC3O,0.0033,151500.0,152000.0,0.0,152000.0,,4,152000.0,-1,,,2028-12-20,151500.0,2,4200.0,152000.0,ARS,150710.0,152000.0,BYMA,1216000.0,800.0,152000.0,904,CORP,0.0,152000.0,4000.0,11:12:46,2.475,1290.0,0.8559,91.84,MSU GREEN ENERGY S.A.U.,30714155128,,True
763.0,YM43O,0.0184,151890.0,154490.0,0.0,154968.112713,,5,155000.0,2,,,2030-04-14,151890.0,2,257.0,155000.0,ARS,152000.0,154690.0,BYMA,1182406.7,763.0,154690.0,1384,CORP,0.0,154690.0,120.0,11:13:06,3.7892,2490.0,1.6382,89.59,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
764.0,MCC2O,0.0046,153280.0,155900.0,0.0,154000.0,,2,154000.0,-1,,,2027-06-03,153280.0,2,1000.0,154000.0,ARS,154000.0,154000.0,BYMA,1176560.0,764.0,154000.0,338,CORP,0.0,154000.0,3758.0,11:00:34,0.9254,1900.0,1.2338,89.77,[MCC],,Sin mapear,False
700.0,DNCAO,0.011000000000000001,157010.0,158750.0,0.0,158501.4285714,,2,157010.0,0,,,2033-04-28,157010.0,1,29400.0,158750.0,ARS,157430.0,157010.0,BYMA,1109510.0,700.0,158750.0,2494,CORP,0.0,158750.0,32700.0,11:31:26,6.8282,1320.0,0.8385,91.3,EDENOR S.A.,30655116202,,True
987000.0,OZC7O,0.0,103.5,103.0,0.0,103.5,,1,103.5,-1,,,2026-12-18,103.5,2,922000.0,103.5,ARS,0.0,103.5,BYMA,1021545.0,987000.0,103.5,171,CORP,0.0,103.5,0.0,10:33:18,0.4682,,,70.96,EMPRESA DISTRIB DE ELECTRICIDAD DE MENDOZA S.A.,30699542454,,True
619.0,MGCQO,-0.0095,163990.0,164530.0,0.0,164483.8772213,,9,164600.0,2,,,2028-08-06,163990.0,2,5470.0,164600.0,ARS,163410.0,162430.0,BYMA,1018155.2,619.0,162430.0,768,CORP,0.0,162430.0,630.0,11:16:15,2.1027,1120.0,0.6854,93.33,Pampa Energía S.A.,30526552659,Energía - Electricidad,True
622.0,YM38O,0.0149,157530.0,159890.0,0.0,159890.0,,4,159890.0,-1,,,2027-07-22,157530.0,1,7800.0,159890.0,ARS,157350.0,159890.0,BYMA,994515.8,622.0,159890.0,387,CORP,0.0,159890.0,8300.0,10:34:42,1.0595,2540.0,1.6142,89.32,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
640.0,CICBO,0.0015,154660.0,154970.0,0.0,154900.0,,1,154900.0,0,,,2029-02-09,154660.0,2,30000.0,154900.0,ARS,153360.0,154900.0,BYMA,991360.0,640.0,154900.0,955,CORP,0.0,154900.0,1500.0,11:11:51,2.6146,1610.0,1.0498,89.59,CNH INDUSTRIAL CAPITAL ARGENTINA S.A.,30714322938,,True
633.0,RCCRO,0.015600000000000001,155060.0,157190.0,0.0,156127.5197472,,6,155120.0,0,,,2027-05-09,155060.0,2,190.0,157480.0,ARS,156630.0,155110.0,BYMA,988287.2,633.0,157480.0,313,CORP,0.0,157480.0,3000.0,11:24:42,0.8569,560.0,0.3575,95.03,Arcor S.A.I.C.,30502793175,Consumo - Alimentos,True
961.0,SNEBO,0.0,103000.0,102990.0,0.0,101264.0166493,,4,103000.0,0,,,2029-07-14,103000.0,2,466.0,103000.0,ARS,102000.0,101210.0,BYMA,973147.2,961.0,103000.0,1110,CORP,0.0,103000.0,10300.0,11:15:51,3.039,990.0,0.9706,90.9,SION S.A.,30690076043,,True
618.0,OTS5O,0.0046,153290.0,155000.0,0.0,153765.0485437,,2,152800.0,0,,,2026-10-23,153290.0,2,500.0,154000.0,ARS,153680.0,152800.0,BYMA,950268.0,618.0,154000.0,115,CORP,0.0,154000.0,14014.0,11:22:34,0.3149,1320.0,0.8589,91.04,[OTS],,Sin mapear,False
569.0,PLC2O,0.001,161980.0,161500.0,0.0,161489.3673111,,9,158310.0,2,,,2030-01-27,161980.0,2,198.0,162220.0,ARS,160440.0,158310.0,BYMA,918874.5,569.0,162150.0,1307,CORP,0.0,162150.0,5000.0,11:22:42,3.5784,1060.0,0.6607,93.42,Pluspetrol S.A.,30678224010,Energía - Petróleo y Gas,True
932.0,SNEBO,-0.008,98800.0,106000.0,0.0,98000.0,,1,98000.0,2,,,2029-07-14,98800.0,1,5.0,98000.0,ARS,96910.0,98000.0,BYMA,913360.0,932.0,98000.0,1110,CORP,0.0,98000.0,4430.0,11:14:40,3.039,9090.0,9.3798,82.05,SION S.A.,30690076043,,True
600.0,FO4AO,-0.023700000000000002,155800.0,0.0,0.0,152108.3333333,,2,152110.0,2,,,2028-07-20,155800.0,2,0.0,152110.0,ARS,152210.0,152100.0,BYMA,912650.0,600.0,152100.0,751,CORP,0.0,152100.0,5000.0,11:17:16,2.0561,,,71.24,[FO4],,Sin mapear,False
544.0,GN47O,0.0063,155010.0,156000.0,0.0,155916.2683824,,6,152060.0,-1,,,2028-10-17,155010.0,2,833.0,157100.0,ARS,152080.0,152060.0,BYMA,848184.5,544.0,156000.0,840,CORP,0.0,156000.0,2229.0,11:25:30,2.2998,3920.0,2.5776,87.6,Genneia S.A.,30665234114,Energía - Renovable,True
492.0,PQCSO,-0.008,161000.0,162980.0,0.0,159845.0609756,,7,161000.0,0,,,2031-02-17,161000.0,1,2000.0,161000.0,ARS,159700.0,159630.0,BYMA,786437.7,492.0,159700.0,1693,CORP,0.0,159700.0,825.0,11:26:20,4.6352,3280.0,2.0539,88.67,Petroquímica Comodoro Rivadavia S.A.,30563598111,Industria - Petroquímica,True
500.0,GYC4O,0.0,152950.0,152850.0,0.0,152950.0,,1,152950.0,-1,,,2027-10-30,152950.0,2,1968.0,152950.0,ARS,150710.0,152950.0,BYMA,764750.0,500.0,152950.0,487,CORP,0.0,152950.0,1000.0,11:11:31,1.3333,2140.0,1.4199,88.5,[GYC],,Sin mapear,False
468.0,AERBO,0.0091,152600.0,153990.0,0.0,153921.0470085,,10,152600.0,-1,,,2026-12-15,152600.0,2,605.0,154000.0,ARS,151790.0,152600.0,BYMA,720350.5,468.0,153990.0,168,CORP,0.0,153990.0,100000.0,11:17:19,0.46,2200.0,1.4494,90.03,[AER],,Sin mapear,False
1143.0,MR47O,0.0,62000.0,64000.0,0.0,62095.5380577,,8,62100.0,-1,,,2036-06-30,62000.0,2,593.0,62500.0,ARS,62000.0,60000.0,BYMA,709752.0,1143.0,62000.0,3653,CORP,0.0,62000.0,264.0,11:28:10,10.0014,2000.0,3.2258,86.85,Generación Mediterránea / Central Térmica Roca S.A.,33711944899,Energía - Electricidad,True
1000.0,CLSIO,0.0096,61410.0,65490.0,0.0,62000.0,,1,62000.0,0,,,2027-07-26,61410.0,2,34.0,62000.0,ARS,62000.0,62000.0,BYMA,620000.0,1000.0,62000.0,391,CORP,0.0,62000.0,480.0,11:19:11,1.0705,3490.0,5.629,83.01,[CLS],,Sin mapear,False
384.0,CS44O,-0.0051,156800.0,162990.0,0.0,156000.5208333,,2,156200.0,2,,,2027-01-17,156800.0,1,1200.0,156200.0,ARS,156390.0,156000.0,BYMA,599042.0,384.0,156000.0,201,CORP,0.0,156000.0,1.0,11:25:56,0.5503,6600.0,4.2202,84.52,Cresud S.A.C.I.F. y A.,30509300700,Agro - Real Estate,True
301.0,DNC5O,-0.0113,165970.0,166990.0,0.0,166871.8936877,,4,166900.0,2,,,2028-08-05,165970.0,1,6500.0,166900.0,ARS,164210.0,164080.0,BYMA,502284.4,301.0,164080.0,767,CORP,0.0,164080.0,1.0,10:43:00,2.0999,2780.0,1.693,88.77,EDENOR S.A.,30655116202,,True
317.0,MSSGO,0.0179,156000.0,159540.0,0.0,157254.2902208,,4,156000.0,-1,,,2029-04-16,156000.0,2,12536.0,158810.0,ARS,153010.0,156000.0,BYMA,498496.1,317.0,158800.0,1021,CORP,0.0,158800.0,150.0,10:35:17,2.7953,6530.0,4.2677,84.94,MSU S.A.,30607597193,Energía,True
298.0,VSCUO,0.0277,160450.0,164900.0,0.0,164932.885906,,2,165000.0,2,,,2030-03-07,160450.0,1,5700.0,165000.0,ARS,162230.0,164900.0,BYMA,491500.0,298.0,164900.0,1346,CORP,0.0,164900.0,1.0,11:12:01,3.6851,2670.0,1.6458,88.33,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
300.0,TTC9O,0.0102,157390.0,158770.0,0.0,159000.0,,1,159000.0,0,,,2029-10-24,157390.0,2,5049.0,159000.0,ARS,157200.0,159000.0,BYMA,477000.0,300.0,159000.0,1212,CORP,0.0,159000.0,15600.0,10:32:41,3.3183,1570.0,0.9987,89.37,Tecpetrol S.A.,30592665472,Energía - Petróleo y Gas,True
296.0,YM35O,-0.0025,155000.0,155500.0,0.0,154790.9459459,,5,155500.0,0,,,2027-02-27,155000.0,2,1544.0,155500.0,ARS,154600.0,153220.0,BYMA,458181.2,296.0,154600.0,242,CORP,0.0,154600.0,534.0,11:29:12,0.6626,900.0,0.5821,93.2,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
261.0,CS48O,-0.0131,165490.0,163320.0,0.0,162794.4444444,,5,161350.0,0,,,2028-07-11,165490.0,2,202.0,163310.0,ARS,162550.0,161350.0,BYMA,424893.5,261.0,163310.0,742,CORP,0.0,163310.0,984.0,11:20:09,2.0315,770.0,0.4737,93.81,Cresud S.A.C.I.F. y A.,30509300700,Agro - Real Estate,True
261.0,IRCNO,0.0171,158750.0,159980.0,0.0,161484.2528736,,3,161490.0,2,,,2027-10-23,158750.0,2,2723.0,161490.0,ARS,155590.0,161470.0,BYMA,421473.9,261.0,161470.0,480,CORP,0.0,161470.0,4145.0,11:00:30,1.3142,4390.0,2.8215,86.36,IRSA Inversiones y Representaciones S.A.,30524688673,Real Estate,True
246.0,MGCNO,0.0455,152660.0,159620.0,0.0,159620.0,,4,159620.0,-1,,,2028-10-04,152660.0,1,79.0,159620.0,ARS,154460.0,159620.0,BYMA,392665.2,246.0,159620.0,827,CORP,0.0,159620.0,3737.0,11:29:31,2.2642,5160.0,3.3407,85.89,Pampa Energía S.A.,30526552659,Energía - Electricidad,True
220.0,PN36O,-0.0207,160840.0,165000.0,0.0,157500.0,,1,157500.0,2,,,2031-11-13,160840.0,1,5900.0,157500.0,ARS,159170.0,157500.0,BYMA,346500.0,220.0,157500.0,1962,CORP,0.0,157500.0,7836.0,11:19:10,5.3717,5830.0,3.6628,84.39,Pan American Energy LLC (PAE Sucursal),30714813583,Energía - Petróleo y Gas,True
194.0,CS48O,-0.024700000000000003,162920.0,168990.0,0.0,158905.1546392,,3,161310.0,2,,,2028-07-11,162920.0,1,300.0,161330.0,ARS,163310.0,158880.0,BYMA,308276.0,194.0,158880.0,742,CORP,0.0,158880.0,1.0,11:08:11,2.0315,5680.0,3.478,85.43,Cresud S.A.C.I.F. y A.,30509300700,Agro - Real Estate,True
189.0,YM37O,0.0155,156570.0,158990.0,0.0,159000.0,,1,159000.0,0,,,2027-05-07,156570.0,1,11641.0,159000.0,ARS,156510.0,159000.0,BYMA,300510.0,189.0,159000.0,311,CORP,0.0,159000.0,1.0,10:37:06,0.8515,2480.0,1.5846,87.8,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
179.0,DNC5O,0.001,164660.0,164840.0,0.0,164764.7486034,,8,164210.0,-1,,,2028-08-05,164660.0,2,457.0,165090.0,ARS,164290.0,164210.0,BYMA,294928.9,179.0,164840.0,767,CORP,0.0,164840.0,4600.0,11:30:31,2.0999,550.0,0.3348,94.75,EDENOR S.A.,30655116202,,True
179.0,YMCYO,0.0022,159140.0,159500.0,0.0,159500.0,,1,159500.0,0,,,2028-10-10,159140.0,1,1771.0,159500.0,ARS,155220.0,159500.0,BYMA,285505.0,179.0,159500.0,833,CORP,0.0,159500.0,547.0,11:08:22,2.2806,4280.0,2.7574,85.5,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
266000.0,PLC4C,-0.0019,104.95,104.75,0.0,104.3050752,,3,104.3,-1,,,2032-05-30,104.95,2,30000.0,104.75,EXT,104.6,104.3,BYMA,277451.5,266000.0,104.75,2161,CORP,0.0,104.75,20000.0,11:31:07,5.9165,0.15,0.1434,95.0,Pluspetrol S.A.,30678224010,Energía - Petróleo y Gas,True
263000.0,PLC4C,-0.0066,105.0,104.7,0.0,104.3,,1,104.3,2,,,2032-05-30,105.0,1,30000.0,104.3,EXT,104.0,104.3,BYMA,274309.0,263000.0,104.3,2161,CORP,0.0,104.3,30000.0,10:34:17,5.9165,0.7,0.6731,91.17,Pluspetrol S.A.,30678224010,Energía - Petróleo y Gas,True
153.0,VSCOO,0.0079,164400.0,165700.0,0.0,165984.3137255,,2,165990.0,2,,,2027-03-06,164400.0,2,15677.0,165990.0,ARS,163370.0,165700.0,BYMA,253956.0,153.0,165700.0,249,CORP,0.0,165700.0,184.0,11:18:58,0.6817,2330.0,1.4262,88.47,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
150.0,LOC5O,-0.0113,163700.0,163670.0,0.0,163070.0,,2,163680.0,2,,,2027-07-24,163700.0,1,850.0,163680.0,ARS,160400.0,161850.0,BYMA,244605.0,150.0,161850.0,389,CORP,0.0,161850.0,5250.0,11:01:35,1.065,3270.0,2.0387,87.24,[LOC],,Sin mapear,False
142.0,YMCIO,0.0058,139180.6102,140000.0,0.0,143376.7605634,,2,143500.0,2,,,2029-07-02,139180.6102,1,3995.0,143500.0,ARS,138690.0,140000.0,BYMA,203595.0,142.0,140000.0,1098,CORP,0.0,140000.0,80.0,11:29:50,3.0062,1310.0,0.9446,89.81,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
122.0,YM43O,-0.0194,154000.0,155210.0,0.0,151000.0,,1,151000.0,2,,,2030-04-14,154000.0,1,809.0,151000.0,ARS,151000.0,151000.0,BYMA,184220.0,122.0,151000.0,1384,CORP,0.0,151000.0,128.0,11:05:34,3.7892,4210.0,2.7881,85.33,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
102.0,CS50O,0.0154,162000.0,164500.0,0.0,164549.0196078,,2,167000.0,2,,,2029-03-10,162000.0,2,11567.0,167000.0,ARS,162000.0,164500.0,BYMA,167840.0,102.0,164500.0,984,CORP,0.0,164500.0,2031.0,10:47:34,2.694,2500.0,1.5432,88.11,Cresud S.A.C.I.F. y A.,30509300700,Agro - Real Estate,True
119.0,SNAAO,-0.0074,135000.0,135000.0,0.0,134000.0,,2,134000.0,-1,,,2026-07-29,135000.0,2,295.0,134000.0,ARS,134000.0,134000.0,BYMA,159460.0,119.0,134000.0,29,CORP,0.0,134000.0,625.0,11:16:24,0.0794,1000.0,0.7463,90.92,S.A. SAN MIGUEL,30511190238,,True
93.0,LOC6O,-0.0088,159000.0,161940.0,0.0,159223.0107527,,4,160000.0,2,,,2029-01-23,159000.0,2,1590.0,160000.0,ARS,158830.0,157600.0,BYMA,148077.4,93.0,157600.0,938,CORP,0.0,157600.0,960.0,10:40:56,2.5681,3110.0,1.9581,87.83,[LOC],,Sin mapear,False
83.0,YM41O,0.0088,154310.0,155680.0,0.0,155225.3012048,,3,152410.0,0,,,2027-01-08,154310.0,2,25.0,155680.0,ARS,153020.0,152410.0,BYMA,128837.0,83.0,155680.0,192,CORP,0.0,155680.0,150000.0,11:32:52,0.5257,2660.0,1.7383,87.94,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
120229.0,T661O,-0.0037,106.4,107.5,0.0,106.0,,3,106.0,-1,,,2026-11-30,106.4,2,10000.0,106.0,ARS,106.0,106.0,BYMA,127442.74,120229.0,106.0,153,CORP,0.0,106.0,179771.0,11:12:57,0.4189,1.5,1.4151,88.68,Tarjeta Naranja S.A.,30685376349,Financiero - Crédito Consumo,True
73.0,YM40O,0.022400000000000003,157860.0,161400.0,0.0,161400.0,,2,161400.0,-1,,,2028-08-28,157860.0,2,19927.0,161400.0,ARS,158170.0,161400.0,BYMA,117822.0,73.0,161400.0,790,CORP,0.0,161400.0,50000.0,10:44:37,2.1629,3230.0,2.0421,87.04,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
70.0,EAC4O,-0.028999999999999998,155510.0,0.0,0.0,151000.0,,1,151000.0,2,,,2036-06-16,155510.0,1,0.0,151000.0,ARS,151000.0,151000.0,BYMA,105700.0,70.0,151000.0,3639,CORP,0.0,151000.0,430.0,11:19:35,9.963,,,69.97,MSU GREEN ENERGY S.A.U.,30714155128,,True
100001.0,YFCKD,-0.0004,102.05,102.5,0.0,101.00101,,18,100.0,-1,,,2026-11-21,102.05,2,931.0,102.05,USD,101.55,100.0,BYMA,101002.02,100001.0,102.0,144,CORP,0.0,102.0,150000.0,11:09:16,0.3943,0.95,0.9355,90.99,YPF Energía Eléctrica S.A.,30714128309,Energía - Electricidad,True
89000.0,PLC4D,-0.0027,108.3,108.0,0.0,108.0241573,,23,108.15,-1,,,2032-05-30,108.3,2,29000.0,108.2,USD,107.9,108.0,BYMA,96141.5,89000.0,108.0,2161,CORP,0.0,108.0,8000.0,11:31:38,5.9165,0.1,0.0927,96.13,Pluspetrol S.A.,30678224010,Energía - Petróleo y Gas,True
82915.0,TLCTD,-0.0026,112.4,112.1,0.0,111.9794386,,52,112.35,-1,,,2036-01-20,112.4,2,17143.0,112.35,USD,111.75,111.3,BYMA,92847.77,82915.0,112.1,3491,CORP,0.0,112.1,19230.0,11:32:55,9.5578,0.35,0.3132,94.98,Telecom Argentina S.A.,30639453738,Telecomunicaciones,True
83000.0,MGCOD,-0.0046,107.35,107.1,0.0,107.046988,,6,107.3,-1,,,2034-12-16,107.35,2,10000.0,107.55,USD,106.8,106.85,BYMA,88849.0,83000.0,106.85,3091,CORP,0.0,106.85,40000.0,11:32:51,8.4627,0.3,0.2809,94.37,Pampa Energía S.A.,30526552659,Energía - Electricidad,True
79866.0,SXC1O,0.0,111.0,111.0,0.0,111.0,,1,111.0,-1,,,2026-07-18,111.0,1,1000.0,111.0,ARS,0.4,111.0,BYMA,88651.26,79866.0,111.0,18,CORP,0.0,111.0,600000.0,10:37:15,0.0493,110.6,27650.0,80.42,MERCADO PAGO SERVICIOS DE PROCESAMIENTO S.R.L.,30716999498,,True
91756.0,YMCID,0.0018,91.77,91.94,0.0,91.9295374,,123,93.46,2,,,2029-07-02,91.77,2,100000.0,93.5,USD,91.81,90.2,BYMA,84350.87,91756.0,91.94,1098,CORP,0.0,91.94,1240.0,11:32:02,3.0062,0.13,0.1416,95.98,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
73000.0,VSCXD,-0.0013,108.4,108.25,0.0,108.2534247,,20,108.35,0,,,2038-04-08,108.4,2,21000.0,108.4,USD,108.1,108.1,BYMA,79025.0,73000.0,108.25,4300,CORP,0.0,108.25,7000.0,11:26:59,11.7728,0.15,0.1388,95.73,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
